Pq,Pr,Ps,Pt,E(QS) - desc,E(QS),E(QT) - desc,E(QT),E(RS) - desc,E(RS),E(RT) - desc,E(RT),E(QS) + E(RS) + E(RT) - E(QT)
2,5,2,5,'-25.0/25,-1.0,'27.0/27,1.0,'25.0/25,1.0,'-23.0/23,-1.0,-2.0
2,5,2,6,'-27.0/27,-1.0,'-2.0/20,-0.1,'24.0/24,1.0,'-3.0/29,-0.10344827586206896,-0.0034482758620689585
2,5,3,1,'-13.0/25,-0.52,'-1.0/17,-0.058823529411764705,'1.0/21,0.047619047619047616,'13.0/37,0.35135135135135137,-0.062206071617836325
2,5,3,2,'-14.0/30,-0.4666666666666667,'-25.0/25,-1.0,'4.0/18,0.2222222222222222,'27.0/27,1.0,1.7555555555555555
2,5,3,3,'-7.0/27,-0.25925925925925924,'-9.0/25,-0.36,'6.0/24,0.25,'8.0/24,0.3333333333333333,0.6840740740740741
2,5,3,4,'-4.0/24,-0.16666666666666666,'8.0/34,0.23529411764705882,'10.0/18,0.5555555555555556,'0.0/24,0.0,0.15359477124183013
2,5,3,5,'-3.0/25,-0.12,'23.0/23,1.0,'12.0/22,0.5454545454545454,'-30.0/30,-1.0,-1.5745454545454547
2,5,3,6,'0.0/28,0.0,'10.0/26,0.38461538461538464,'6.0/24,0.25,'0.0/22,0.0,-0.13461538461538464
2,5,4,1,'16.0/26,0.6153846153846154,'-10.0/20,-0.5,'-19.0/31,-0.6129032258064516,'9.0/23,0.391304347826087,0.8937857374042508
2,5,4,2,'12.0/28,0.42857142857142855,'-28.0/28,-1.0,'-7.0/23,-0.30434782608695654,'21.0/21,1.0,2.124223602484472
2,5,4,3,'6.0/18,0.3333333333333333,'-9.0/25,-0.36,'-9.0/29,-0.3103448275862069,'0.0/28,0.0,0.3829885057471264
2,5,4,4,'4.0/24,0.16666666666666666,'12.0/26,0.46153846153846156,'-13.0/21,-0.6190476190476191,'-5.0/29,-0.1724137931034483,-1.0863332070228622
2,5,4,5,'11.0/27,0.4074074074074074,'27.0/27,1.0,'-4.0/22,-0.18181818181818182,'-24.0/24,-1.0,-1.7744107744107744
2,5,4,6,'16.0/24,0.6666666666666666,'8.0/22,0.36363636363636365,'-6.0/24,-0.25,'-12.0/30,-0.4,-0.34696969696969704
2,5,5,1,'31.0/31,1.0,'-2.0/26,-0.07692307692307693,'-19.0/19,-1.0,'8.0/24,0.3333333333333333,0.41025641025641024
2,5,5,2,'20.0/20,1.0,'-23.0/23,-1.0,'-25.0/25,-1.0,'32.0/32,1.0,2.0
2,5,5,3,'21.0/21,1.0,'-11.0/31,-0.3548387096774194,'-25.0/25,-1.0,'3.0/23,0.13043478260869565,0.48527349228611505
2,5,5,4,'34.0/34,1.0,'2.0/20,0.1,'-23.0/23,-1.0,'3.0/23,0.13043478260869565,0.030434782608695643
2,5,5,5,'23.0/23,1.0,'22.0/22,1.0,'-38.0/38,-1.0,'-17.0/17,-1.0,-2.0
2,5,5,6,'20.0/20,1.0,'0.0/26,0.0,'-27.0/27,-1.0,'-11.0/27,-0.4074074074074074,-0.4074074074074074
2,5,6,1,'13.0/29,0.4482758620689655,'-12.0/24,-0.5,'-6.0/20,-0.3,'19.0/27,0.7037037037037037,1.3519795657726692
2,5,6,2,'1.0/23,0.043478260869565216,'-24.0/24,-1.0,'-12.0/26,-0.46153846153846156,'27.0/27,1.0,1.5819397993311037
2,5,6,3,'6.0/20,0.3,'-13.0/27,-0.48148148148148145,'-7.0/27,-0.25925925925925924,'18.0/26,0.6923076923076923,1.2145299145299144
2,5,6,4,'1.0/29,0.034482758620689655,'8.0/26,0.3076923076923077,'-8.0/20,-0.4,'-1.0/25,-0.04,-0.713209549071618
2,5,6,5,'15.0/29,0.5172413793103449,'32.0/32,1.0,'-13.0/19,-0.6842105263157895,'-20.0/20,-1.0,-2.1669691470054446
2,5,6,6,'9.0/31,0.2903225806451613,'11.0/19,0.5789473684210527,'-13.0/23,-0.5652173913043478,'-11.0/27,-0.4074074074074074,-1.2612495864876465
2,6,1,1,'-22.0/30,-0.7333333333333333,'-10.0/22,-0.45454545454545453,'-10.0/18,-0.5555555555555556,'-18.0/30,-0.6,-1.4343434343434343
2,6,1,2,'-8.0/26,-0.3076923076923077,'-26.0/26,-1.0,'-6.0/24,-0.25,'6.0/24,0.25,0.6923076923076923
2,6,1,3,'-7.0/23,-0.30434782608695654,'-9.0/23,-0.391304347826087,'-11.0/23,-0.4782608695652174,'31.0/31,1.0,0.6086956521739131
2,6,1,4,'-13.0/33,-0.3939393939393939,'6.0/26,0.23076923076923078,'1.0/21,0.047619047619047616,'8.0/20,0.4,-0.17708957708957707
2,6,1,5,'-8.0/26,-0.3076923076923077,'19.0/19,1.0,'-4.0/32,-0.125,'-9.0/23,-0.391304347826087,-1.8239966555183946
2,6,1,6,'-12.0/26,-0.46153846153846156,'15.0/31,0.4838709677419355,'-14.0/26,-0.5384615384615384,'-17.0/17,-1.0,-2.4838709677419355
2,6,2,1,'-27.0/27,-1.0,'-13.0/25,-0.52,'2.0/20,0.1,'-12.0/28,-0.42857142857142855,-0.8085714285714285
2,6,2,2,'-22.0/22,-1.0,'-20.0/20,-1.0,'6.0/24,0.25,'22.0/34,0.6470588235294118,0.8970588235294118
2,6,2,3,'-23.0/23,-1.0,'0.0/24,0.0,'7.0/21,0.3333333333333333,'32.0/32,1.0,0.33333333333333326
2,6,2,4,'-22.0/22,-1.0,'7.0/29,0.2413793103448276,'3.0/25,0.12,'4.0/24,0.16666666666666666,-0.954712643678161
2,6,2,5,'-22.0/22,-1.0,'24.0/24,1.0,'2.0/22,0.09090909090909091,'-14.0/32,-0.4375,-2.346590909090909
2,6,2,6,'-25.0/25,-1.0,'4.0/18,0.2222222222222222,'13.0/29,0.4482758620689655,'-28.0/28,-1.0,-1.7739463601532566
2,6,3,1,'-3.0/27,-0.1111111111111111,'-10.0/28,-0.35714285714285715,'19.0/19,1.0,'-6.0/26,-0.23076923076923078,1.0152625152625152
2,6,3,2,'-11.0/23,-0.4782608695652174,'-23.0/23,-1.0,'33.0/33,1.0,'-1.0/21,-0.047619047619047616,1.474120082815735
2,6,3,3,'-4.0/22,-0.18181818181818182,'-1.0/21,-0.047619047619047616,'31.0/31,1.0,'26.0/26,1.0,1.8658008658008658
2,6,3,4,'-10.0/20,-0.5,'6.0/22,0.2727272727272727,'23.0/23,1.0,'-1.0/35,-0.02857142857142857,0.1987012987012987
2,6,3,5,'-10.0/26,-0.38461538461538464,'25.0/25,1.0,'26.0/26,1.0,'-7.0/23,-0.30434782608695654,-0.6889632107023411
2,6,3,6,'-15.0/29,-0.5172413793103449,'10.0/22,0.45454545454545453,'23.0/23,1.0,'-26.0/26,-1.0,-0.9717868338557993
2,6,4,1,'14.0/22,0.6363636363636364,'-8.0/24,-0.3333333333333333,'4.0/32,0.125,'-8.0/22,-0.36363636363636365,0.731060606060606
2,6,4,2,'3.0/23,0.13043478260869565,'-26.0/26,-1.0,'9.0/29,0.3103448275862069,'6.0/22,0.2727272727272727,1.7135068829221751
2,6,4,3,'13.0/23,0.5652173913043478,'-4.0/28,-0.14285714285714285,'4.0/24,0.16666666666666666,'25.0/25,1.0,1.8747412008281572
2,6,4,4,'5.0/25,0.2,'0.0/26,0.0,'11.0/33,0.3333333333333333,'14.0/16,0.875,1.4083333333333332
2,6,4,5,'-1.0/21,-0.047619047619047616,'23.0/23,1.0,'10.0/20,0.5,'-20.0/36,-0.5555555555555556,-1.1031746031746033
2,6,4,6,'9.0/31,0.2903225806451613,'7.0/17,0.4117647058823529,'6.0/18,0.3333333333333333,'-34.0/34,-1.0,-0.7881087919038583
2,6,5,1,'20.0/20,1.0,'-10.0/34,-0.29411764705882354,'3.0/23,0.13043478260869565,'-3.0/23,-0.13043478260869565,1.2941176470588234
2,6,5,2,'17.0/17,1.0,'-28.0/28,-1.0,'-11.0/23,-0.4782608695652174,'8.0/32,0.25,1.7717391304347827
2,6,5,3,'24.0/24,1.0,'-2.0/20,-0.1,'-6.0/22,-0.2727272727272727,'34.0/34,1.0,1.8272727272727274
2,6,5,4,'28.0/28,1.0,'12.0/24,0.5,'-6.0/24,-0.25,'12.0/24,0.5,0.75
2,6,5,5,'22.0/22,1.0,'25.0/25,1.0,'-4.0/24,-0.16666666666666666,'-13.0/29,-0.4482758620689655,-0.6149425287356322
2,6,5,6,'24.0/24,1.0,'4.0/20,0.2,'-5.0/21,-0.23809523809523808,'-35.0/35,-1.0,-0.43809523809523815
2,6,6,1,'9.0/23,0.391304347826087,'-1.0/19,-0.05263157894736842,'-35.0/35,-1.0,'-5.0/23,-0.21739130434782608,-0.7734553775743707
2,6,6,2,'17.0/31,0.5483870967741935,'-25.0/25,-1.0,'-21.0/21,-1.0,'9.0/23,0.391304347826087,0.9396914446002804
2,6,6,3,'10.0/20,0.5,'-6.0/28,-0.21428571428571427,'-26.0/26,-1.0,'26.0/26,1.0,0.7142857142857143
2,6,6,4,'13.0/23,0.5652173913043478,'8.0/16,0.5,'-30.0/30,-1.0,'15.0/31,0.4838709677419355,-0.4509116409537167
2,6,6,5,'6.0/26,0.23076923076923078,'32.0/32,1.0,'-20.0/20,-1.0,'-14.0/22,-0.6363636363636364,-2.4055944055944054
2,6,6,6,'2.0/22,0.09090909090909091,'7.0/25,0.28,'-21.0/21,-1.0,'-32.0/32,-1.0,-2.1890909090909094
3,1,1,1,'16.0/26,0.6153846153846154,'7.0/19,0.3684210526315789,'-22.0/22,-1.0,'-33.0/33,-1.0,-1.7530364372469636
3,1,1,2,'3.0/31,0.0967741935483871,'-13.0/25,-0.52,'-23.0/23,-1.0,'-3.0/21,-0.14285714285714285,-0.5260829493087558
3,1,1,3,'8.0/22,0.36363636363636365,'-20.0/20,-1.0,'-29.0/29,-1.0,'9.0/29,0.3103448275862069,0.6739811912225706
3,1,1,4,'10.0/28,0.35714285714285715,'-11.0/21,-0.5238095238095238,'-25.0/25,-1.0,'26.0/26,1.0,0.880952380952381
3,1,1,5,'1.0/23,0.043478260869565216,'9.0/19,0.47368421052631576,'-25.0/25,-1.0,'7.0/33,0.21212121212121213,-1.2180847375355384
3,1,1,6,'0.0/30,0.0,'23.0/23,1.0,'-22.0/22,-1.0,'-15.0/25,-0.6,-2.6
3,1,2,1,'-3.0/29,-0.10344827586206896,'9.0/27,0.3333333333333333,'-12.0/20,-0.6,'-24.0/24,-1.0,-2.0367816091954025
3,1,2,2,'-3.0/23,-0.13043478260869565,'-10.0/22,-0.45454545454545453,'-12.0/30,-0.4,'-5.0/25,-0.2,-0.2758893280632411
3,1,2,3,'-5.0/23,-0.21739130434782608,'-31.0/31,-1.0,'-5.0/21,-0.23809523809523808,'13.0/25,0.52,1.0645134575569357
3,1,2,4,'-6.0/20,-0.3,'-8.0/28,-0.2857142857142857,'-5.0/21,-0.23809523809523808,'31.0/31,1.0,0.7476190476190476
3,1,2,5,'-11.0/25,-0.44,'14.0/26,0.5384615384615384,'-10.0/26,-0.38461538461538464,'7.0/23,0.30434782608695654,-1.0587290969899665
3,1,2,6,'-9.0/19,-0.47368421052631576,'31.0/31,1.0,'-12.0/24,-0.5,'-20.0/26,-0.7692307692307693,-2.742914979757085
3,1,3,1,'-30.0/30,-1.0,'15.0/31,0.4838709677419355,'0.0/18,0.0,'-21.0/21,-1.0,-2.4838709677419355
3,1,3,2,'-25.0/25,-1.0,'-5.0/19,-0.2631578947368421,'14.0/26,0.5384615384615384,'-12.0/30,-0.4,-0.5983805668016196
3,1,3,3,'-23.0/23,-1.0,'-31.0/31,-1.0,'4.0/22,0.18181818181818182,'6.0/24,0.25,0.4318181818181819
3,1,3,4,'-24.0/24,-1.0,'-9.0/25,-0.36,'7.0/23,0.30434782608695654,'28.0/28,1.0,0.6643478260869565
3,1,3,5,'-25.0/25,-1.0,'15.0/19,0.7894736842105263,'18.0/28,0.6428571428571429,'10.0/28,0.35714285714285715,-0.7894736842105263
3,1,3,6,'-35.0/35,-1.0,'20.0/20,1.0,'4.0/20,0.2,'-11.0/25,-0.44,-2.24
3,1,4,1,'-10.0/18,-0.5555555555555556,'3.0/23,0.13043478260869565,'29.0/29,1.0,'-30.0/30,-1.0,-0.6859903381642513
3,1,4,2,'-10.0/20,-0.5,'-4.0/30,-0.13333333333333333,'23.0/23,1.0,'-7.0/27,-0.25925925925925924,0.3740740740740741
3,1,4,3,'-5.0/27,-0.18518518518518517,'-25.0/25,-1.0,'28.0/28,1.0,'4.0/20,0.2,2.014814814814815
3,1,4,4,'-8.0/22,-0.36363636363636365,'-11.0/25,-0.44,'27.0/27,1.0,'26.0/26,1.0,2.076363636363636
3,1,4,5,'-11.0/17,-0.6470588235294118,'10.0/32,0.3125,'27.0/27,1.0,'14.0/24,0.5833333333333334,0.6237745098039216
3,1,4,6,'-9.0/17,-0.5294117647058824,'28.0/28,1.0,'30.0/30,1.0,'-11.0/25,-0.44,-0.9694117647058824
3,1,5,1,'9.0/21,0.42857142857142855,'2.0/26,0.07692307692307693,'6.0/26,0.23076923076923078,'-27.0/27,-1.0,-0.4175824175824176
3,1,5,2,'0.0/20,0.0,'-2.0/18,-0.1111111111111111,'3.0/33,0.09090909090909091,'-11.0/29,-0.3793103448275862,-0.17729014280738414
3,1,5,3,'11.0/23,0.4782608695652174,'-25.0/25,-1.0,'-1.0/19,-0.05263157894736842,'13.0/33,0.3939393939393939,1.819568684557243
3,1,5,4,'16.0/28,0.5714285714285714,'-5.0/25,-0.2,'-1.0/17,-0.058823529411764705,'30.0/30,1.0,1.7126050420168066
3,1,5,5,'13.0/29,0.4482758620689655,'6.0/22,0.2727272727272727,'17.0/33,0.5151515151515151,'8.0/16,0.5,1.190700104493208
3,1,5,6,'9.0/25,0.36,'26.0/26,1.0,'5.0/19,0.2631578947368421,'-4.0/30,-0.13333333333333333,-0.5101754385964912
3,1,6,1,'19.0/19,1.0,'2.0/24,0.08333333333333333,'-25.0/33,-0.7575757575757576,'-24.0/24,-1.0,-0.8409090909090909
3,1,6,2,'20.0/20,1.0,'-8.0/28,-0.2857142857142857,'-16.0/24,-0.6666666666666666,'6.0/28,0.21428571428571427,0.8333333333333334
3,1,6,3,'21.0/21,1.0,'-31.0/31,-1.0,'-9.0/25,-0.36,'11.0/23,0.4782608695652174,2.1182608695652174
3,1,6,4,'17.0/17,1.0,'-8.0/28,-0.2857142857142857,'-10.0/28,-0.35714285714285715,'27.0/27,1.0,1.9285714285714284
3,1,6,5,'27.0/27,1.0,'14.0/26,0.5384615384615384,'-5.0/19,-0.2631578947368421,'0.0/28,0.0,0.19838056680161953
3,1,6,6,'28.0/28,1.0,'25.0/25,1.0,'-7.0/19,-0.3684210526315789,'-2.0/28,-0.07142857142857142,-0.4398496240601504
3,2,1,1,'7.0/21,0.3333333333333333,'17.0/27,0.6296296296296297,'-1.0/27,-0.037037037037037035,'-5.0/25,-0.2,-0.5333333333333334
3,2,1,2,'9.0/27,0.3333333333333333,'-10.0/24,-0.4166666666666667,'-8.0/22,-0.36363636363636365,'-27.0/27,-1.0,-0.6136363636363635
3,2,1,3,'9.0/27,0.3333333333333333,'-19.0/19,-1.0,'-13.0/33,-0.3939393939393939,'-11.0/21,-0.5238095238095238,0.4155844155844155
3,2,1,4,'7.0/25,0.28,'-17.0/29,-0.5862068965517241,'-5.0/29,-0.1724137931034483,'-1.0/17,-0.058823529411764705,0.6349695740365111
3,2,1,5,'15.0/33,0.45454545454545453,'6.0/20,0.3,'-7.0/23,-0.30434782608695654,'24.0/24,1.0,0.850197628458498
3,2,1,6,'16.0/26,0.6153846153846154,'27.0/27,1.0,'-7.0/23,-0.30434782608695654,'8.0/24,0.3333333333333333,-0.35562987736900786
3,2,2,1,'-10.0/30,-0.3333333333333333,'16.0/26,0.6153846153846154,'-19.0/19,-1.0,'-9.0/25,-0.36,-2.3087179487179488
3,2,2,2,'-12.0/22,-0.5454545454545454,'-9.0/17,-0.5294117647058824,'-35.0/35,-1.0,'-26.0/26,-1.0,-2.016042780748663
3,2,2,3,'-5.0/21,-0.23809523809523808,'-30.0/30,-1.0,'-26.0/26,-1.0,'1.0/23,0.043478260869565216,-0.19461697722567295
3,2,2,4,'-10.0/30,-0.3333333333333333,'-17.0/31,-0.5483870967741935,'-16.0/16,-1.0,'15.0/23,0.6521739130434783,-0.13277232351566148
3,2,2,5,'-16.0/30,-0.5333333333333333,'17.0/23,0.7391304347826086,'-22.0/22,-1.0,'25.0/25,1.0,-1.2724637681159419
3,2,2,6,'-21.0/33,-0.6363636363636364,'30.0/30,1.0,'-17.0/17,-1.0,'12.0/20,0.6,-2.036363636363636
3,2,3,1,'-17.0/17,-1.0,'20.0/28,0.7142857142857143,'-10.0/22,-0.45454545454545453,'-13.0/33,-0.3939393939393939,-2.562770562770563
3,2,3,2,'-22.0/22,-1.0,'-4.0/22,-0.18181818181818182,'-12.0/28,-0.42857142857142855,'-28.0/28,-1.0,-2.246753246753247
3,2,3,3,'-19.0/19,-1.0,'-28.0/28,-1.0,'-17.0/31,-0.5483870967741935,'-12.0/22,-0.5454545454545454,-1.093841642228739
3,2,3,4,'-23.0/23,-1.0,'-4.0/30,-0.13333333333333333,'-13.0/25,-0.52,'12.0/22,0.5454545454545454,-0.8412121212121213
3,2,3,5,'-16.0/16,-1.0,'8.0/26,0.3076923076923077,'-11.0/29,-0.3793103448275862,'29.0/29,1.0,-0.687002652519894
3,2,3,6,'-31.0/31,-1.0,'23.0/23,1.0,'-10.0/22,-0.45454545454545453,'10.0/24,0.4166666666666667,-2.037878787878788
3,2,4,1,'-11.0/33,-0.3333333333333333,'11.0/21,0.5238095238095238,'11.0/21,0.5238095238095238,'-11.0/25,-0.44,-0.7733333333333333
3,2,4,2,'-8.0/30,-0.26666666666666666,'-4.0/28,-0.14285714285714285,'10.0/20,0.5,'-22.0/22,-1.0,-0.6238095238095238
3,2,4,3,'-3.0/27,-0.1111111111111111,'-26.0/26,-1.0,'19.0/29,0.6551724137931034,'-6.0/18,-0.3333333333333333,1.210727969348659
3,2,4,4,'-15.0/23,-0.6521739130434783,'-6.0/30,-0.2,'9.0/21,0.42857142857142855,'14.0/26,0.5384615384615384,0.5148590539894887
3,2,4,5,'-3.0/31,-0.0967741935483871,'8.0/22,0.36363636363636365,'15.0/23,0.6521739130434783,'24.0/24,1.0,1.1917633558587273
